onset_time,instrument_label,onset_phoneme,coda_phoneme,dataset,participant_id,subset,csv_file_path,wav_file_path
7.08501133758277,hhc,tʃ,æ,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.wav
7.71419501158277,hhc,tʃ,æ,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.wav
8.07195011358277,hhc,tʃ,x,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.wav
8.22541950158277,hhc,tʃ,æ,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.wav
8.82174603158277,hhc,tʃ,æ,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.wav
9.18061224458277,hhc,tʃ,x,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.wav
9.32643990958277,hhc,tʃ,æ,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.wav
9.87399092958277,hhc,tʃ,æ,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.wav
10.2243990925828,hhc,tʃ,æ,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.wav
10.3805215415828,hhc,tʃ,æ,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHclosed_Personal.wav
0.083900226582766,hho,tʃ,x,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
0.245804988582766,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
0.915646258582766,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
1.30421768658277,hho,tʃ,I,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
1.47120181358277,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
2.11133786858277,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
2.53074829958277,hho,tʃ,x,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
2.68818594058277,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
3.32009070258277,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
3.71183673458277,hho,tʃ,x,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
3.86231292558277,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
4.51120181358277,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
4.89659863958277,hho,tʃ,x,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
5.03691609958277,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
5.71972789158277,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
6.07120181358277,hho,tʃ,I,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
6.21913832158277,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
6.91564625858277,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
7.28072562358277,hho,tʃ,I,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
7.45151927458277,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
8.11564625858277,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
8.50231292558277,hho,tʃ,I,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
8.64770975058277,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
9.30167800458277,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
9.69088435358277,hho,tʃ,I,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
9.85278911558277,hho,tʃ,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_HHopened_Personal.wav
0.0,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
0.307664399582766,hho,t,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
0.993378684582766,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
1.35328798158277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
1.70195011358277,hho,t,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
2.43229024958277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
2.77043083858277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
3.12725623558277,sd,t,e,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
3.45687074858277,hho,t,x,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
3.79791383258277,hhc,tʃ,I,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
4.55111111158277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
4.91827664358277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
5.56698412658277,hho,t,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
6.24907029458277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
6.59736961458277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
6.96235827658277,hho,t,i,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
7.33133786858277,hhc,tʃ,x,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
7.67909297058277,hhc,tʃ,x,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Improvisation_Personal.wav
0.085623582582766,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
0.267755101582766,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
0.871473922582766,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
1.29596371858277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
1.43165532858277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
2.08907029458277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
2.51356009058277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
2.66158730158277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
3.35092970558277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
3.77687074858277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
3.92707482958277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
4.64108843558277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
5.06557823158277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
5.21941043058277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
5.88263038558277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
6.28099773258277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
6.43700680258277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
7.13324263058277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
7.52326530658277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
7.67637188258277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
8.32290249458277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
8.71909297058277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
8.87582766458277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
9.57024943358277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
9.95990929658277,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
10.1130158725828,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
10.7617233555828,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
11.1484807255828,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
11.3008616775828,kd,p,ə,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Kick_Personal.wav
0.049886621582766,sd,t,e,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.wav
0.204081632582766,sd,t,e,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.wav
0.835374149582766,sd,t,e,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.wav
1.26077097458277,sd,t,e,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.wav
1.39863945558277,sd,t,e,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.wav
2.01904761858277,sd,t,e,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.wav
2.46893424058277,sd,t,e,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.wav
2.63038548758277,sd,t,e,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.wav
3.25351473958277,sd,t,e,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.wav
3.71954648558277,sd,t,e,AVP,P1,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_1/P1_Snare_Personal.wav
